student_id,fecha,tipo,asistio_clase,entrego_tareas,act_voluntariado,aprobo_parcial,comentario
944,2026-01-28,Presencial,True,True,True,False,Seg #1173
24,2026-06-13,Llamada,False,True,False,True,Seg #1174
99,2026-03-27,Llamada,True,True,True,False,Seg #1175
406,2026-05-24,Virtual,True,True,False,False,Seg #1176
356,2026-04-05,Virtual,True,True,True,False,Seg #1177
139,2026-04-04,Presencial,True,True,True,True,Seg #1178
503,2026-05-12,Presencial,False,True,True,True,Seg #1179
826,2026-06-23,Llamada,True,True,True,True,Seg #1180
174,2026-01-13,Presencial,True,True,True,True,Seg #1181
29,2026-02-17,Virtual,True,False,True,True,Seg #1182
931,2026-04-23,Virtual,True,True,True,True,Seg #1183
496,2026-01-10,Presencial,True,True,False,False,Seg #1184
655,2026-03-02,Llamada,True,False,True,False,Seg #1185
828,2026-04-28,Llamada,True,True,False,True,Seg #1186
351,2026-01-25,Presencial,False,False,True,True,Seg #1187
554,2026-01-26,Llamada,False,True,True,False,Seg #1188
299,2026-02-12,Virtual,True,False,True,True,Seg #1189
720,2026-03-02,Llamada,True,False,False,True,Seg #1190
842,2026-04-27,Llamada,True,True,True,True,Seg #1191
945,2026-03-16,Llamada,True,True,True,False,Seg #1192
192,2026-02-04,Virtual,True,False,False,True,Seg #1193
672,2026-02-14,Llamada,True,False,True,True,Seg #1194
64,2026-01-27,Presencial,True,False,False,True,Seg #1195
755,2026-01-20,Presencial,False,True,True,False,Seg #1196
770,2026-01-10,Llamada,True,False,True,False,Seg #1197
664,2026-03-23,Presencial,True,True,True,True,Seg #1198
215,2026-04-10,Presencial,False,True,True,False,Seg #1199
834,2026-02-08,Presencial,True,True,False,True,Seg #1200
166,2026-05-11,Virtual,True,True,False,True,Seg #1201
543,2026-02-10,Llamada,True,True,True,False,Seg #1202
883,2026-04-09,Llamada,False,True,False,True,Seg #1203
232,2026-01-05,Virtual,True,True,True,True,Seg #1204
794,2026-03-11,Llamada,False,True,True,True,Seg #1205
541,2026-05-06,Presencial,True,False,True,False,Seg #1206
195,2026-01-03,Virtual,True,True,True,False,Seg #1207
506,2026-01-17,Llamada,True,True,True,False,Seg #1208
334,2026-02-06,Presencial,True,True,True,True,Seg #1209
768,2026-01-25,Llamada,False,True,True,False,Seg #1210
793,2026-01-21,Llamada,True,True,False,True,Seg #1211
304,2026-05-02,Llamada,True,True,False,True,Seg #1212
833,2026-03-03,Virtual,True,True,True,False,Seg #1213
437,2026-02-13,Llamada,False,False,True,True,Seg #1214
323,2026-01-07,Presencial,True,True,True,True,Seg #1215
502,2026-06-08,Virtual,False,True,False,True,Seg #1216
858,2026-02-02,Presencial,True,True,True,True,Seg #1217
914,2026-06-18,Presencial,True,True,True,True,Seg #1218
393,2026-03-22,Presencial,True,True,False,True,Seg #1219
806,2026-01-21,Llamada,True,True,True,True,Seg #1220
599,2026-06-07,Presencial,True,True,True,True,Seg #1221
149,2026-03-15,Presencial,True,True,True,False,Seg #1222
761,2026-06-20,Virtual,True,True,True,True,Seg #1223
833,2026-06-14,Virtual,False,True,False,True,Seg #1224
405,2026-01-07,Virtual,True,False,True,False,Seg #1225
283,2026-06-06,Virtual,True,True,True,False,Seg #1226
362,2026-03-29,Presencial,True,True,True,True,Seg #1227
379,2026-06-10,Presencial,True,True,True,True,Seg #1228
198,2026-04-08,Virtual,True,False,True,False,Seg #1229
556,2026-02-11,Llamada,True,False,True,True,Seg #1230
356,2026-05-25,Virtual,True,True,True,False,Seg #1231
540,2026-05-20,Presencial,True,False,True,True,Seg #1232
429,2026-02-06,Presencial,True,True,True,True,Seg #1233
17,2026-03-22,Presencial,True,False,True,True,Seg #1234
639,2026-05-14,Virtual,True,True,False,True,Seg #1235
379,2026-03-20,Llamada,True,True,True,False,Seg #1236
680,2026-06-03,Presencial,True,True,False,False,Seg #1237
506,2026-05-21,Presencial,True,True,True,False,Seg #1238
756,2026-03-24,Llamada,True,True,False,False,Seg #1239
899,2026-05-15,Virtual,True,True,True,False,Seg #1240
76,2026-02-05,Presencial,True,True,True,False,Seg #1241
231,2026-03-18,Presencial,True,True,True,False,Seg #1242
716,2026-02-27,Llamada,True,True,True,True,Seg #1243
962,2026-06-18,Presencial,True,False,False,True,Seg #1244
248,2026-02-10,Presencial,True,False,True,False,Seg #1245
302,2026-03-23,Presencial,True,False,True,False,Seg #1246
726,2026-05-31,Llamada,True,True,False,False,Seg #1247
215,2026-02-21,Virtual,True,True,True,False,Seg #1248
158,2026-06-15,Presencial,True,True,True,True,Seg #1249
69,2026-02-14,Presencial,True,True,True,False,Seg #1250
393,2026-04-19,Presencial,True,True,True,False,Seg #1251
85,2026-01-16,Llamada,True,True,False,True,Seg #1252
267,2026-05-08,Presencial,True,False,True,False,Seg #1253
69,2026-03-23,Presencial,True,True,True,True,Seg #1254
611,2026-03-14,Presencial,True,False,True,False,Seg #1255
347,2026-04-05,Presencial,True,True,True,False,Seg #1256
962,2026-01-09,Presencial,False,True,True,True,Seg #1257
728,2026-01-20,Llamada,True,True,True,True,Seg #1258
927,2026-02-14,Presencial,True,True,True,True,Seg #1259
673,2026-06-23,Llamada,True,False,False,True,Seg #1260
423,2026-06-24,Llamada,False,True,True,True,Seg #1261
606,2026-05-26,Virtual,False,True,True,True,Seg #1262
174,2026-06-13,Presencial,True,True,True,False,Seg #1263
677,2026-06-28,Presencial,False,True,False,True,Seg #1264
115,2026-06-03,Presencial,True,True,True,True,Seg #1265
220,2026-04-22,Virtual,True,True,False,False,Seg #1266
956,2026-01-10,Presencial,True,True,False,False,Seg #1267
31,2026-02-02,Virtual,True,True,False,False,Seg #1268
523,2026-06-03,Llamada,True,True,True,True,Seg #1269
343,2026-05-08,Virtual,True,False,True,True,Seg #1270
377,2026-04-27,Virtual,True,False,True,True,Seg #1271
130,2026-03-23,Virtual,True,True,False,True,Seg #1272
1000,2026-06-10,Llamada,False,True,False,False,Seg #1273
617,2026-06-18,Llamada,True,True,False,True,Seg #1274
539,2026-05-05,Llamada,True,False,True,False,Seg #1275
739,2026-05-13,Llamada,True,False,True,True,Seg #1276
2,2026-03-05,Virtual,True,False,True,True,Seg #1277
871,2026-05-08,Llamada,True,True,True,True,Seg #1278
101,2026-02-13,Llamada,False,True,True,False,Seg #1279
533,2026-05-09,Llamada,False,True,True,True,Seg #1280
58,2026-05-18,Llamada,False,True,False,True,Seg #1281
389,2026-05-15,Llamada,True,True,True,True,Seg #1282
692,2026-05-09,Virtual,True,True,False,True,Seg #1283
941,2026-04-18,Presencial,True,True,False,True,Seg #1284
341,2026-05-16,Llamada,True,True,True,True,Seg #1285
861,2026-06-18,Presencial,True,False,True,True,Seg #1286
20,2026-01-17,Presencial,True,True,True,False,Seg #1287
255,2026-03-21,Llamada,False,False,True,True,Seg #1288
317,2026-06-07,Presencial,True,False,True,True,Seg #1289
38,2026-06-29,Presencial,True,False,True,True,Seg #1290
660,2026-04-11,Presencial,True,False,False,True,Seg #1291
537,2026-03-23,Presencial,True,False,True,True,Seg #1292
386,2026-02-09,Llamada,False,True,False,False,Seg #1293
633,2026-02-13,Virtual,True,True,False,False,Seg #1294
928,2026-01-19,Virtual,True,True,True,True,Seg #1295
26,2026-01-29,Virtual,True,True,True,False,Seg #1296
454,2026-02-20,Llamada,True,False,False,True,Seg #1297
681,2026-03-12,Virtual,True,True,True,True,Seg #1298
323,2026-03-21,Virtual,False,True,True,False,Seg #1299
737,2026-06-14,Virtual,True,True,False,True,Seg #1300
513,2026-06-19,Llamada,True,False,True,True,Seg #1301
819,2026-03-07,Presencial,True,True,True,False,Seg #1302
773,2026-06-07,Virtual,True,True,True,True,Seg #1303
13,2026-06-02,Presencial,True,True,True,True,Seg #1304
915,2026-01-11,Presencial,True,True,False,False,Seg #1305
908,2026-01-29,Virtual,True,True,False,False,Seg #1306
560,2026-03-01,Presencial,False,True,True,False,Seg #1307
921,2026-04-02,Presencial,True,False,False,True,Seg #1308
825,2026-04-27,Presencial,False,True,False,True,Seg #1309
371,2026-04-08,Virtual,False,True,True,True,Seg #1310
291,2026-03-04,Llamada,True,False,True,True,Seg #1311
332,2026-01-26,Presencial,True,False,True,True,Seg #1312
606,2026-06-15,Presencial,False,False,True,False,Seg #1313
261,2026-01-07,Virtual,False,True,True,True,Seg #1314
994,2026-03-19,Presencial,True,False,True,True,Seg #1315
790,2026-03-31,Virtual,True,True,True,True,Seg #1316
871,2026-06-04,Virtual,False,False,False,False,Seg #1317
205,2026-01-12,Llamada,True,True,False,False,Seg #1318
697,2026-01-07,Presencial,False,True,True,False,Seg #1319
687,2026-01-20,Llamada,True,True,False,True,Seg #1320
950,2026-01-17,Llamada,True,True,True,True,Seg #1321
387,2026-02-17,Presencial,True,False,True,True,Seg #1322
892,2026-02-16,Virtual,True,True,True,False,Seg #1323
821,2026-01-29,Virtual,True,True,False,True,Seg #1324
468,2026-05-29,Llamada,True,True,False,True,Seg #1325
415,2026-05-07,Llamada,True,True,False,True,Seg #1326
69,2026-06-24,Presencial,False,False,False,True,Seg #1327
472,2026-05-05,Presencial,True,False,True,True,Seg #1328
104,2026-02-25,Llamada,True,False,False,True,Seg #1329
758,2026-06-19,Virtual,True,True,True,True,Seg #1330
161,2026-06-15,Virtual,True,True,True,True,Seg #1331
200,2026-05-19,Presencial,True,True,True,True,Seg #1332
216,2026-03-06,Virtual,True,True,False,False,Seg #1333
946,2026-02-16,Llamada,True,True,True,True,Seg #1334
212,2026-03-12,Presencial,True,False,True,False,Seg #1335
508,2026-05-11,Presencial,True,True,True,True,Seg #1336
16,2026-01-22,Llamada,True,True,True,True,Seg #1337
498,2026-04-17,Virtual,True,True,True,True,Seg #1338
884,2026-06-23,Presencial,False,True,True,False,Seg #1339
332,2026-05-17,Presencial,False,False,True,True,Seg #1340
717,2026-05-03,Llamada,False,True,False,True,Seg #1341
877,2026-02-19,Llamada,False,True,False,True,Seg #1342
551,2026-03-19,Llamada,True,True,True,True,Seg #1343
601,2026-01-25,Presencial,True,False,False,True,Seg #1344
942,2026-01-25,Presencial,True,False,True,True,Seg #1345
256,2026-03-25,Llamada,False,True,True,True,Seg #1346
992,2026-01-26,Presencial,False,True,True,True,Seg #1347
766,2026-04-13,Presencial,False,True,True,False,Seg #1348
728,2026-02-27,Presencial,True,True,True,True,Seg #1349
880,2026-01-10,Presencial,True,False,True,True,Seg #1350
815,2026-06-27,Virtual,True,False,True,False,Seg #1351
172,2026-04-02,Presencial,True,False,True,True,Seg #1352
649,2026-03-19,Presencial,True,True,False,True,Seg #1353
1000,2026-02-14,Llamada,True,False,True,True,Seg #1354
498,2026-03-04,Llamada,False,True,False,False,Seg #1355
471,2026-02-18,Llamada,True,False,True,True,Seg #1356
384,2026-05-06,Presencial,False,True,False,False,Seg #1357
690,2026-03-27,Llamada,True,True,True,True,Seg #1358
589,2026-01-04,Llamada,False,True,False,True,Seg #1359
700,2026-04-17,Virtual,False,True,False,False,Seg #1360
507,2026-02-08,Llamada,False,True,True,False,Seg #1361
992,2026-05-30,Llamada,True,False,True,True,Seg #1362
527,2026-06-03,Llamada,False,True,True,False,Seg #1363
804,2026-06-09,Virtual,True,True,False,True,Seg #1364
831,2026-06-14,Llamada,True,True,True,False,Seg #1365
325,2026-05-03,Presencial,True,True,True,False,Seg #1366
214,2026-04-02,Presencial,False,False,True,True,Seg #1367
208,2026-03-17,Presencial,True,True,True,True,Seg #1368
169,2026-06-05,Presencial,False,True,True,True,Seg #1369
330,2026-06-06,Virtual,True,False,False,True,Seg #1370
280,2026-02-13,Llamada,True,False,True,True,Seg #1371
978,2026-05-17,Llamada,False,True,False,False,Seg #1372
305,2026-04-09,Llamada,True,False,True,True,Seg #1373
146,2026-06-20,Llamada,False,True,True,True,Seg #1374
775,2026-03-19,Llamada,True,False,True,False,Seg #1375
516,2026-04-24,Llamada,True,True,False,True,Seg #1376
90,2026-03-28,Presencial,True,False,True,True,Seg #1377
453,2026-01-26,Presencial,True,True,True,True,Seg #1378
60,2026-04-27,Llamada,True,True,True,True,Seg #1379
311,2026-05-13,Presencial,True,True,True,True,Seg #1380
528,2026-01-07,Llamada,True,True,False,False,Seg #1381
227,2026-05-10,Llamada,True,False,True,True,Seg #1382
474,2026-03-21,Presencial,True,True,True,False,Seg #1383
978,2026-05-05,Llamada,False,True,True,False,Seg #1384
541,2026-05-15,Llamada,True,True,True,True,Seg #1385
663,2026-01-23,Presencial,False,True,True,True,Seg #1386
757,2026-01-08,Virtual,True,False,True,True,Seg #1387
782,2026-06-05,Presencial,True,True,True,False,Seg #1388
79,2026-03-09,Llamada,True,True,True,True,Seg #1389
433,2026-06-26,Virtual,True,True,True,True,Seg #1390
801,2026-04-08,Presencial,True,False,True,True,Seg #1391
153,2026-05-10,Presencial,True,True,True,False,Seg #1392
789,2026-03-18,Virtual,False,True,True,True,Seg #1393
401,2026-05-08,Presencial,True,False,True,False,Seg #1394
279,2026-01-21,Llamada,True,False,True,True,Seg #1395
57,2026-01-04,Presencial,True,False,False,True,Seg #1396
977,2026-01-16,Presencial,True,False,True,True,Seg #1397
186,2026-01-27,Presencial,True,False,True,False,Seg #1398
398,2026-06-16,Presencial,True,False,True,False,Seg #1399
605,2026-05-01,Virtual,False,False,True,True,Seg #1400
788,2026-03-01,Virtual,True,True,False,False,Seg #1401
158,2026-06-10,Virtual,False,True,True,True,Seg #1402
787,2026-05-16,Virtual,True,True,True,True,Seg #1403
693,2026-02-17,Virtual,True,True,True,True,Seg #1404
359,2026-05-24,Llamada,True,False,False,True,Seg #1405
440,2026-04-30,Llamada,True,False,False,True,Seg #1406
589,2026-04-06,Presencial,True,False,True,True,Seg #1407
466,2026-04-14,Virtual,True,False,False,True,Seg #1408
663,2026-05-16,Presencial,True,True,True,True,Seg #1409
446,2026-02-10,Presencial,True,False,True,True,Seg #1410
750,2026-06-28,Llamada,True,True,True,True,Seg #1411
801,2026-06-25,Llamada,True,True,True,True,Seg #1412
743,2026-03-30,Presencial,True,True,True,False,Seg #1413
488,2026-06-23,Llamada,True,False,False,False,Seg #1414
530,2026-01-10,Llamada,True,True,True,True,Seg #1415
73,2026-03-15,Llamada,True,False,True,True,Seg #1416
929,2026-01-21,Llamada,True,True,True,False,Seg #1417
928,2026-04-17,Presencial,True,True,True,True,Seg #1418
701,2026-04-15,Llamada,True,True,True,True,Seg #1419
950,2026-05-12,Presencial,True,True,True,False,Seg #1420
17,2026-06-20,Llamada,True,False,True,True,Seg #1421
531,2026-03-28,Virtual,True,True,True,True,Seg #1422
731,2026-01-26,Llamada,True,False,True,True,Seg #1423
326,2026-04-22,Presencial,False,False,True,True,Seg #1424
995,2026-01-13,Presencial,True,False,True,True,Seg #1425
632,2026-06-15,Llamada,True,True,True,False,Seg #1426
613,2026-04-24,Virtual,True,False,True,False,Seg #1427
546,2026-03-24,Presencial,True,True,True,True,Seg #1428
596,2026-05-14,Presencial,True,True,True,False,Seg #1429
921,2026-04-28,Llamada,False,True,False,True,Seg #1430
708,2026-04-02,Virtual,False,False,False,True,Seg #1431
842,2026-04-16,Virtual,True,True,False,True,Seg #1432
202,2026-02-12,Llamada,True,True,True,True,Seg #1433
344,2026-03-22,Llamada,True,True,True,False,Seg #1434
853,2026-04-03,Virtual,True,True,True,True,Seg #1435
523,2026-06-13,Presencial,True,True,True,False,Seg #1436
859,2026-06-12,Virtual,True,False,True,True,Seg #1437
400,2026-05-07,Presencial,True,True,False,True,Seg #1438
218,2026-03-21,Presencial,True,False,True,True,Seg #1439
445,2026-03-05,Llamada,True,True,True,False,Seg #1440
765,2026-01-28,Llamada,False,False,True,True,Seg #1441
222,2026-02-17,Presencial,True,True,True,True,Seg #1442
383,2026-06-27,Virtual,False,True,True,True,Seg #1443
881,2026-03-15,Llamada,True,True,True,False,Seg #1444
592,2026-03-08,Presencial,True,True,True,False,Seg #1445
7,2026-06-02,Presencial,True,False,False,True,Seg #1446
272,2026-05-03,Presencial,True,True,True,False,Seg #1447
739,2026-02-26,Virtual,True,False,False,True,Seg #1448
16,2026-03-25,Virtual,False,False,True,True,Seg #1449
424,2026-06-14,Llamada,False,True,True,True,Seg #1450
524,2026-03-16,Virtual,True,True,True,True,Seg #1451
803,2026-05-19,Virtual,True,True,False,True,Seg #1452
753,2026-04-12,Virtual,True,True,True,False,Seg #1453
21,2026-01-20,Presencial,True,True,True,True,Seg #1454
690,2026-06-23,Virtual,True,False,True,False,Seg #1455
939,2026-02-10,Llamada,True,True,True,False,Seg #1456
228,2026-03-17,Llamada,True,True,True,False,Seg #1457
785,2026-06-23,Virtual,True,True,False,True,Seg #1458
288,2026-03-27,Llamada,True,True,True,True,Seg #1459
809,2026-03-29,Llamada,True,False,True,True,Seg #1460
134,2026-04-27,Virtual,True,False,False,False,Seg #1461
984,2026-01-11,Virtual,False,False,False,True,Seg #1462
283,2026-05-23,Llamada,True,False,True,True,Seg #1463
404,2026-04-11,Virtual,False,True,True,False,Seg #1464
665,2026-04-08,Presencial,False,True,True,False,Seg #1465
66,2026-04-04,Presencial,False,True,False,True,Seg #1466
649,2026-04-06,Virtual,False,False,False,True,Seg #1467
604,2026-03-30,Presencial,True,False,False,True,Seg #1468
437,2026-04-06,Llamada,False,True,True,False,Seg #1469
829,2026-05-18,Llamada,True,True,True,True,Seg #1470
934,2026-02-14,Presencial,True,True,True,True,Seg #1471
259,2026-01-17,Presencial,False,False,True,True,Seg #1472
980,2026-04-18,Virtual,True,True,False,True,Seg #1473
966,2026-05-26,Virtual,False,False,True,True,Seg #1474
103,2026-03-22,Presencial,True,True,True,False,Seg #1475
993,2026-01-26,Virtual,False,True,False,False,Seg #1476
567,2026-01-12,Llamada,True,False,True,True,Seg #1477
769,2026-01-11,Llamada,True,True,True,True,Seg #1478
101,2026-01-12,Virtual,True,False,False,True,Seg #1479
198,2026-03-19,Llamada,False,True,False,True,Seg #1480
813,2026-04-26,Llamada,False,True,False,True,Seg #1481
226,2026-05-07,Presencial,False,False,True,True,Seg #1482
943,2026-01-06,Presencial,True,True,True,False,Seg #1483
463,2026-04-01,Virtual,True,True,True,True,Seg #1484
237,2026-06-09,Llamada,True,False,False,False,Seg #1485
26,2026-03-22,Llamada,False,True,True,False,Seg #1486
121,2026-01-27,Llamada,True,True,False,False,Seg #1487
910,2026-03-02,Presencial,True,False,True,False,Seg #1488
506,2026-03-30,Llamada,True,True,True,False,Seg #1489
182,2026-03-15,Presencial,False,False,False,True,Seg #1490
711,2026-02-10,Virtual,False,False,False,True,Seg #1491
814,2026-01-09,Virtual,False,True,True,True,Seg #1492
767,2026-06-21,Llamada,True,True,False,False,Seg #1493
634,2026-06-22,Presencial,True,True,False,True,Seg #1494
543,2026-01-27,Presencial,True,True,False,False,Seg #1495
984,2026-05-28,Virtual,True,False,False,True,Seg #1496
315,2026-02-22,Virtual,False,False,False,True,Seg #1497
991,2026-01-22,Llamada,True,True,True,True,Seg #1498
797,2026-04-03,Presencial,True,True,True,False,Seg #1499
618,2026-03-30,Llamada,True,False,True,True,Seg #1500
736,2026-04-21,Llamada,True,True,True,True,Seg #1501
273,2026-04-25,Llamada,False,False,True,True,Seg #1502
910,2026-02-03,Presencial,True,False,True,True,Seg #1503
232,2026-03-06,Presencial,True,True,True,True,Seg #1504
420,2026-03-29,Llamada,True,True,False,True,Seg #1505
768,2026-01-19,Presencial,True,False,False,True,Seg #1506
442,2026-03-24,Llamada,True,True,True,True,Seg #1507
496,2026-03-10,Presencial,True,True,True,False,Seg #1508
24,2026-03-20,Llamada,False,True,False,False,Seg #1509
109,2026-04-01,Llamada,True,False,False,True,Seg #1510
703,2026-04-02,Presencial,True,True,False,True,Seg #1511
502,2026-06-14,Llamada,True,True,False,True,Seg #1512
859,2026-06-13,Presencial,True,True,False,False,Seg #1513
25,2026-01-09,Llamada,False,True,True,True,Seg #1514
187,2026-03-07,Presencial,True,True,True,True,Seg #1515
288,2026-03-30,Llamada,True,True,False,True,Seg #1516
628,2026-04-01,Presencial,False,True,True,True,Seg #1517
338,2026-04-10,Virtual,True,True,False,True,Seg #1518
878,2026-04-24,Llamada,True,True,True,False,Seg #1519
914,2026-03-09,Presencial,True,True,False,True,Seg #1520
37,2026-06-30,Llamada,True,True,True,True,Seg #1521
794,2026-05-04,Presencial,True,True,True,True,Seg #1522
137,2026-01-28,Llamada,True,False,True,False,Seg #1523
508,2026-03-14,Presencial,False,True,False,True,Seg #1524
227,2026-02-03,Presencial,True,True,True,True,Seg #1525
320,2026-03-07,Virtual,False,False,False,False,Seg #1526
840,2026-04-05,Presencial,True,True,False,False,Seg #1527
916,2026-06-21,Presencial,True,False,False,True,Seg #1528
182,2026-05-03,Presencial,True,True,False,True,Seg #1529
874,2026-05-21,Virtual,True,True,True,True,Seg #1530
86,2026-03-18,Virtual,True,True,True,False,Seg #1531
467,2026-02-18,Llamada,True,True,True,True,Seg #1532
926,2026-03-01,Virtual,True,True,False,True,Seg #1533
53,2026-02-06,Presencial,True,True,False,True,Seg #1534
860,2026-06-09,Virtual,True,True,True,True,Seg #1535
867,2026-03-25,Virtual,False,False,True,True,Seg #1536
235,2026-01-13,Llamada,False,True,True,False,Seg #1537
959,2026-04-24,Presencial,True,True,True,True,Seg #1538
779,2026-02-12,Llamada,False,True,True,False,Seg #1539
799,2026-05-06,Llamada,False,True,True,True,Seg #1540
433,2026-01-03,Llamada,True,False,True,False,Seg #1541
496,2026-02-02,Presencial,True,True,True,False,Seg #1542
999,2026-03-24,Llamada,True,True,True,True,Seg #1543
100,2026-04-16,Llamada,True,True,True,True,Seg #1544
990,2026-06-05,Presencial,True,False,True,True,Seg #1545
599,2026-03-08,Llamada,True,True,True,True,Seg #1546
403,2026-02-04,Llamada,True,True,True,True,Seg #1547
396,2026-03-14,Llamada,True,True,True,True,Seg #1548
527,2026-05-15,Llamada,False,True,True,False,Seg #1549
415,2026-04-21,Presencial,True,True,True,False,Seg #1550
939,2026-01-28,Llamada,True,True,False,True,Seg #1551
613,2026-05-22,Virtual,False,False,True,False,Seg #1552
677,2026-02-18,Presencial,True,True,True,False,Seg #1553
463,2026-02-02,Llamada,True,True,True,True,Seg #1554
541,2026-02-19,Llamada,False,True,True,True,Seg #1555
626,2026-06-08,Presencial,False,True,False,True,Seg #1556
619,2026-03-17,Presencial,True,True,True,True,Seg #1557
922,2026-04-08,Llamada,True,True,True,True,Seg #1558
364,2026-02-08,Llamada,False,True,True,True,Seg #1559
130,2026-03-07,Virtual,True,True,True,False,Seg #1560
84,2026-03-14,Llamada,True,True,True,True,Seg #1561
271,2026-02-15,Llamada,True,True,True,True,Seg #1562
244,2026-05-21,Virtual,True,True,True,False,Seg #1563
388,2026-03-11,Presencial,True,True,True,False,Seg #1564
214,2026-02-04,Llamada,True,True,True,True,Seg #1565
818,2026-03-11,Presencial,False,True,False,False,Seg #1566
166,2026-03-20,Llamada,True,False,True,True,Seg #1567
791,2026-05-16,Presencial,True,True,True,True,Seg #1568
59,2026-01-26,Presencial,True,True,True,True,Seg #1569
602,2026-04-24,Virtual,False,False,True,True,Seg #1570
883,2026-03-01,Virtual,True,True,False,True,Seg #1571
843,2026-06-16,Virtual,True,False,True,True,Seg #1572
924,2026-01-17,Virtual,False,True,True,False,Seg #1573
504,2026-02-22,Presencial,True,True,True,False,Seg #1574
706,2026-03-12,Llamada,True,True,False,True,Seg #1575
123,2026-06-07,Presencial,False,True,True,True,Seg #1576
648,2026-06-04,Presencial,False,False,False,False,Seg #1577
413,2026-05-22,Virtual,True,True,False,True,Seg #1578
139,2026-01-18,Llamada,False,True,True,True,Seg #1579
229,2026-06-07,Virtual,True,True,False,True,Seg #1580
274,2026-06-07,Virtual,True,True,True,False,Seg #1581
439,2026-06-27,Virtual,False,True,False,False,Seg #1582
562,2026-04-25,Virtual,False,True,False,False,Seg #1583
910,2026-05-28,Llamada,True,True,True,True,Seg #1584
118,2026-01-05,Llamada,True,False,True,False,Seg #1585
714,2026-03-07,Llamada,True,True,False,True,Seg #1586
995,2026-06-08,Llamada,True,True,True,True,Seg #1587
905,2026-03-14,Presencial,True,True,True,True,Seg #1588
483,2026-04-23,Virtual,True,False,True,False,Seg #1589
395,2026-03-28,Virtual,True,True,False,True,Seg #1590
703,2026-04-30,Presencial,True,True,False,True,Seg #1591
876,2026-01-13,Llamada,True,False,True,False,Seg #1592
460,2026-05-05,Llamada,False,True,False,False,Seg #1593
835,2026-05-08,Llamada,True,True,True,True,Seg #1594
693,2026-04-22,Llamada,True,True,False,True,Seg #1595
935,2026-03-22,Presencial,False,False,True,False,Seg #1596
78,2026-05-05,Llamada,True,False,True,False,Seg #1597
952,2026-02-13,Llamada,True,False,True,True,Seg #1598
412,2026-01-14,Llamada,True,True,True,True,Seg #1599
75,2026-02-16,Presencial,True,True,True,True,Seg #1600
295,2026-03-20,Presencial,True,True,False,True,Seg #1601
793,2026-01-16,Presencial,True,False,True,True,Seg #1602
21,2026-04-07,Presencial,True,False,False,True,Seg #1603
906,2026-05-01,Virtual,True,True,True,True,Seg #1604
171,2026-06-28,Llamada,True,True,False,True,Seg #1605
15,2026-02-23,Presencial,True,True,True,False,Seg #1606
211,2026-01-03,Presencial,False,True,False,True,Seg #1607
560,2026-04-06,Presencial,True,True,True,True,Seg #1608
86,2026-05-15,Virtual,True,True,False,False,Seg #1609
149,2026-04-16,Llamada,True,True,False,True,Seg #1610
700,2026-05-24,Presencial,True,True,True,True,Seg #1611
372,2026-01-18,Llamada,False,False,True,True,Seg #1612
480,2026-01-13,Presencial,True,False,False,False,Seg #1613
818,2026-02-10,Llamada,False,False,False,False,Seg #1614
151,2026-04-05,Llamada,True,True,True,False,Seg #1615
141,2026-05-04,Presencial,False,True,True,False,Seg #1616
69,2026-05-12,Presencial,True,True,True,True,Seg #1617
260,2026-06-01,Llamada,True,False,True,False,Seg #1618
988,2026-03-22,Presencial,True,True,True,False,Seg #1619
846,2026-06-06,Presencial,True,True,True,True,Seg #1620
968,2026-03-11,Llamada,True,True,True,False,Seg #1621
521,2026-01-27,Presencial,True,False,True,True,Seg #1622
633,2026-01-03,Presencial,True,True,False,True,Seg #1623
371,2026-02-25,Presencial,False,True,False,False,Seg #1624
419,2026-02-28,Llamada,True,True,False,True,Seg #1625
101,2026-05-15,Llamada,False,False,False,True,Seg #1626
661,2026-03-05,Presencial,False,True,True,False,Seg #1627
954,2026-05-23,Virtual,False,True,False,False,Seg #1628
658,2026-06-15,Presencial,True,True,False,False,Seg #1629
865,2026-06-09,Llamada,True,False,False,True,Seg #1630
968,2026-05-08,Presencial,True,False,False,True,Seg #1631
243,2026-02-02,Virtual,True,True,True,False,Seg #1632
753,2026-06-15,Llamada,True,True,True,True,Seg #1633
512,2026-05-03,Virtual,False,False,True,False,Seg #1634
849,2026-05-31,Virtual,True,True,False,False,Seg #1635
555,2026-01-12,Llamada,True,False,True,False,Seg #1636
95,2026-05-30,Virtual,False,True,False,True,Seg #1637
226,2026-01-20,Llamada,True,True,True,True,Seg #1638
518,2026-06-22,Virtual,True,False,True,False,Seg #1639
214,2026-02-12,Presencial,True,True,True,True,Seg #1640
718,2026-06-21,Presencial,True,True,True,False,Seg #1641
67,2026-06-14,Presencial,True,True,True,False,Seg #1642
396,2026-04-24,Virtual,True,False,True,True,Seg #1643
612,2026-05-14,Llamada,False,True,True,False,Seg #1644
12,2026-03-12,Presencial,True,True,False,True,Seg #1645
237,2026-01-29,Llamada,True,False,True,True,Seg #1646
834,2026-02-28,Llamada,True,True,False,True,Seg #1647
770,2026-02-02,Llamada,True,True,True,False,Seg #1648
399,2026-03-22,Presencial,True,True,True,True,Seg #1649
407,2026-03-21,Llamada,True,False,True,True,Seg #1650
925,2026-04-27,Llamada,True,True,False,True,Seg #1651
849,2026-05-11,Llamada,True,True,True,True,Seg #1652
480,2026-05-26,Llamada,True,True,True,True,Seg #1653
